"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Keep it Simple: Understanding Natural Language Commands for General-Purpose Service Robots","S. Ortuno-Chanelo; L. Contreras; J. Savage; H. Okada","Biorobotics Laboratory, School of Engineering, National Autonomous University of Mexico; Advance Intelligence and Robotics Research Center, Tamagawa University; Biorobotics Laboratory, School of Engineering, National Autonomous University of Mexico; Advance Intelligence and Robotics Research Center, Tamagawa University",2024 IEEE/SICE International Symposium on System Integration (SII),"9 Feb 2024","2024","","","1320","1325","Service robots are designed to perform useful tasks for humans, which involve managing and combining a variety of skills in the form of global and local plans to solve any given task. In this work, we propose a framework to process natural language commands for general-purpose service robots where the robot should perform an arbitrary spoken command requested by a non-expert operator. Our system uses a Natural Language Processing (NLP) parser and a Conceptual Dependency (CD) builder to create CD structures that an expert system can employ to generate a global plan that the robot will execute. An extra simplification step using Large Language Models (LLM) was tested and evaluated in order to improve the accuracy of the system. Finally, our system has been tested in challenging environments in robot competitions and we have achieved promising results.","2474-2325","979-8-3503-1207-2","10.1109/SII58957.2024.10417341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10417341","","Service robots;System integration;Syntactics;Natural language processing;Generators;Task analysis;Expert systems","","3","","21","IEEE","9 Feb 2024","8-11 Jan. 2024","8-11 Jan. 2024","IEEE","IEEE Conferences"
"Multi-layer barrier function-based adaptive super-twisting controller","A. T. Vié; L. Fridman; R. Galeazzi; D. Papageorgiou","Department of Electrical and Photonics Engineering, Technical University of Denmark, Kgs Lyngby, Denmark; Facultad de Ingenieria, Universidad Nacional Autonoma de Mexico, Mexico City, Mexico; Department of Electrical and Photonics Engineering, Technical University of Denmark, Kgs Lyngby, Denmark; Department of Electrical and Photonics Engineering, Technical University of Denmark, Kgs Lyngby, Denmark",2025 IEEE 64th Conference on Decision and Control (CDC),"12 Jan 2026","2025","","","7932","7938","This article presents an adaptive Super-Twisting Sliding Mode Control framework for uncertain first-order systems, with rate-bounded perturbations, where the bound is constant but unknown. Positive definite barrier functions, when used in self-tuning super-twisting controllers may introduce some conservatism in relation to initial estimations of the perturbation rate bound. Moreover, discrete time implementation of the algorithm does not necessarily guarantee the boundedness of the closed-loop trajectories when sudden changes in the perturbation occur in between two time samples. The salient features of the proposed methodology pertain to extending the use of positive semidefinite barrier functions to Super-Twisting controller adaptation and the employment of a ""nested barriers"" scheme that ensures boundedness of the solutions even for ""unfavourable"" perturbations-to-sampling time ratios. The stability of the closed-loop system is assessed via Lyapunov analysis and simulations demonstrate the efficacy of the proposed framework.","2576-2370","979-8-3315-2627-6","10.1109/CDC57313.2025.11312295","Technology Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11312295","","Analytical models;Adaptation models;Adaptive systems;Perturbation methods;Employment;Estimation;Stability analysis;Trajectory;Closed loop systems;Sliding mode control","","","","20","IEEE","12 Jan 2026","9-12 Dec. 2025","9-12 Dec. 2025","IEEE","IEEE Conferences"
"EEG-based Estimation of Cognitive Workload Across Multiple Tasks","A. S. Mathews; N. Hirachan; C. Joseph; M. Ghahramani; J. Lopez-Aparicio; R. F. Rojas","Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Faculty of Science, National Autonomous University of Mexico, Mexico City, Mexico; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","4","Key to the efficacy of working in high-risk environments is the reliable estimation of the human’s cognitive state for improving safety and to maintain high performance longer. In this study, we developed an experimental protocol in which participants completed three cognitive tasks under two different levels (High, Low) of workload. We then evaluated the effect of the different cognitive activities on EEG signals and its accuracy in predicting respective cognitive load. The analysis was conducted using well-known machine learning algorithms such as SVM, RF, and KNN. An average accuracy of 82.75% was obtained through the proposed SVM model to identify the participant’s cognitive workload level. The results obtained through this study indicated the efficacy of the EEG features in predicting the level of cognitive load irrespective of the activity. The proposed set of EEG features represents the cognitive indicators that form the basis for developments of augmented cognition systems in our future works.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10782830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782830","","Support vector machines;Radio frequency;Accuracy;Protocols;Estimation;Nearest neighbor methods;Cognitive load;Electroencephalography;Safety;Reliability","Humans;Electroencephalography;Cognition;Workload;Male;Algorithms;Machine Learning;Adult;Female;Young Adult;Task Performance and Analysis;Support Vector Machine;Signal Processing, Computer-Assisted","1","","10","IEEE","17 Dec 2024","15-19 July 2024","15-19 July 2024","IEEE","IEEE Conferences"
"A Real Time Strategy for Detecting Intertum Short-Circuit Faults in PMSM Using Vold-Kalman Filter","M. A. Mazzoletti; O. M. Simonovets; G. R. Bossio; F. R. Gentile","UDEE-F1, UNaM, Oberá, Argentina; UDEE-F1, UNaM-CONICET, Oberá, Argentina; GEA-IITEMA, UNRC-CONICET, Río Cuarto, Argentina; FI-UBA, Instituto de Ingenierta Biomedica, Buenos Aires, Argentina",2025 XXI Workshop on Information Procesing and Control (RPIC),"27 Nov 2025","2025","","","1","6","This paper presents a strategy for detecting interturn short-circuit (ITSC) faults in permanent magnet synchronous machines (PMSM) based on tracking the fundamental component of a residual voltage using the Vold-Kalman filter (VKF). The vector models of the voltages at the midpoint of the phase windings for a faulty PMSM are presented. In addition, the orthogonal vector (OV) model of the VKF algorithm used to compute the magnitude and phase shift from the measured voltage is described. Experimental results for a PMSM with ITSC of varying severity under both no-load and full-load conditions are presented. It is demonstrated that a ITSC fault can be reliably detected from 1 % fault severity, and the corresponding faulty winding can be accurately identified.","","979-8-3315-5702-7","10.1109/RPIC67987.2025.11260834","Fondo para la Investigación Científica y Tecnológica; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11260834","Fault diagnosis;Permanent magnet synchronous motor;Turn-to-turn short-circuit faults;Vold-Kalman filter","Fault diagnosis;Analytical models;Voltage measurement;Magnetic separation;Computational modeling;Windings;Stator windings;Prototypes;Vectors;Real-time systems","","","","19","IEEE","27 Nov 2025","17-19 Sept. 2025","17-19 Sept. 2025","IEEE","IEEE Conferences"
"WiFi-CSI Sensing for Human Presence and Machine Activity in Industrial Environments","E. De Armas; G. Díaz; I. Sobron; J. M. Matías; I. Eizmendi","UNAM: Dept. Telecommunications, Mexico City, Mexico; UPV/EHU: Dept. Communication Engineering, Bilbao, Spain; UPV/EHU: Dept. of Computer Languages and Systems, Bilbao, Spain; UNAM: Dept. Telecommunications, Mexico City, Mexico; UPV/EHU: Dept. Communication Engineering, Bilbao, Spain",2025 IEEE 21st International Conference on Factory Communication Systems (WFCS),"16 Jul 2025","2025","","","1","8","The fields of human presence detection (HPD) and people counting (PC) from WiFi-Channel State Information (CSI) represent constantly evolving areas of research within the scientific community. This study aims to expand the research frontiers by exploring the application of HPD and PC in an industrial environment characterized by its considerable dimensions, the presence of obstacles and machines, and harsh propagation channel conditions. Using a convolutional neural network (CNN) incorporating CSI measurements, we demonstrated the ability to distinguish between human presence and industrial machine activity with the same model, achieving an accuracy of over 99%. In addition, a study was conducted to count up to three people, even when machines were on, with an accuracy of over 92%. Another experiment was conducted with the objective of assessing not only the feasibility of PC in a naturally challenging environment but also the impact of the WiFi channel bandwidth in this particular application. The results of this study highlight the potential of WiFi-CSI sensing to address a significant challenge in human activity detection and estimation: its application in industrial environments.","2835-8414","979-8-3315-3005-1","10.1109/WFCS63373.2025.11077659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11077659","WiFi sensing;channel state information;human presence detection;people counting;deep learning;industrial environments","Productivity;Legged locomotion;Accuracy;Bandwidth;Production facilities;Sensors;Safety;Convolutional neural networks;Wireless fidelity;Testing","","1","","32","IEEE","16 Jul 2025","10-13 June 2025","10-13 June 2025","IEEE","IEEE Conferences"
"Development of a Remote-Controlled Boat for Real-Time Water Quality Monitoring, Bathymetry, In-Situ Sampling in Dams and Lakes of Mexico","R. I. Villalobos-Martínez; J. F. Más; A. Pérez-Vega; A. R. Verdú; R. Páez Bistrain; L. M. M. Manilla; I. A. Mariscal; R. V. Martínez","Center for Environmental Geography Research (CIGA), Universidad Autonoma de México (UNAM), Morelia, México; Center for Environmental Geography Research (CIGA), Universidad Autonoma de México (UNAM), Morelia, México; Department of Geomatics and Hydraulic Engineering (DIGH), University of Guanajuato (UG), Guanajuato, México; Image Processing Laboratory (IPL), University of Valencia (UV), Valencia, España; Center for Environmental Geography Research (CIGA), Universidad Autonoma de México (UNAM), Morelia, México; Laboratorio Universitario de Drones (LUD) Universidad Autonoma de México (UNAM), Morelia, México; University Drone Laboratory (LUD) Universidad Autonoma de México (UNAM), Morelia, México; Department of Basic Sciences (DBS), National Polytechnic Institute (IPN), CDMX, México","2025 5th International Conference on Electrical, Computer and Energy Technologies (ICECET)","9 Apr 2026","2025","","","1","6","Water quality monitoring has gained significant importance in recent years due to the increasing number of factors contaminating water resources. In response to this issue, real-time and automated water quality monitoring has sparked considerable interest for its potential to enhance accuracy, efficiency, and minimize manual effort. This study proposes a technically feasible and practically applicable device for real-time water quality monitoring using an automated smart boat equipped with sensors and an on-site sample collection system. The developed prototype will integrate sensors for pH, water temperature, turbidity, TDS, dissolved oxygen, conductivity, GPS, relative humidity, ambient temperature, atmospheric pressure, a camera to monitor floating debris and navigation, and sonar for bathymetric measurements. The prototype weighs less than 30 kg and measures 100 cm × 100 cm × 51 cm. Its cost is under $2000 USD (excluding the multiparametric sensor). Tests of the sonar, temperature sensor, and sample collection systems were conducted at Cointzio Dam (Morelia, Michoacán, Mexico) and Mata Dam (Guanajuato, Guanajuato, Mexico).","","979-8-3315-3559-9","10.1109/ICECET63943.2025.11472041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11472041","Unmanned Surface Vehicle;Autonomous Surface Vehicle;remote sensing;water quality monitoring;boat;sampling;bathymetry","Sonar;Payloads;Aerospace and electronic systems;Sonar measurements;Sensor systems;Echo sounders;Military aircraft;Space technology;Satellite broadcasting;Broadcasting","","","","25","IEEE","9 Apr 2026","3-6 July 2025","3-6 July 2025","IEEE","IEEE Conferences"
"Adsorption of Dyes by Charcoal and Activated Charcoal from Moringa Oleifera Leaves","F. J. Cano; O. Reyes-Vallejo; R. M. Sánchez-Albores; A. Ashok; E. F. Vázquez-Vázquez; S. Escobar; A. Fernández-Madrigal; P. J. Sebastian","Institute of Molecules & Materials of Le Mans (IMMM) - Le Mans Université, Le Mans, France; Sección de Electrónica de Estado Sólido-Ingeniería eléctrica (SEES), CINVESTAV-IPN, Ciudad de México, México; Escuela de Ciencias Químicas, Universidad Autónoma de Chiapas (UNACH), Chiapas, México; Departamento de Materia Condensada, Instituto de Física, UNAM, Ciudad de México, México; Programa de Nanociencias y Nanotecnología, CINVESTAV-IPN, Ciudad de México, México; Instituto de Física-UNAM (IF-UNAM), Ciudad de México, México; Instituto de Energías Renovables-UNAM (IER-UNAM), Morelos, México; Instituto de Energías Renovables-UNAM (IER-UNAM), Morelos, México","2024 21st International Conference on Electrical Engineering, Computing Science and Automatic Control (CCE)","4 Dec 2024","2024","","","1","6","This study evaluates the adsorption efficiency of dyes (methylene blue, malachite green, and Rhodamine B) on charcoal and activated charcoal under controlled conditions. Significant variations in adsorption were observed which can be attributed to the molecular structure of the dye and the surface properties of the adsorbent. Malachite green showed the highest adsorption on inactivated charcoal, followed by methylene blue and Rhodamine B. Activation of charcoal increased the adsorption capacity for all dyes, especially for methylene blue and Rhodamine B, due to the introduction of oxygenated functional groups. Kinetic studies showed that the adsorption conformed to the pseudo-second-order model. The results suggest that activated charcoal is a promising material for dye removal, especially for those with lower initial affinities.","2642-3766","979-8-3503-7754-5","10.1109/CCE62852.2024.10771068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10771068","Moringa oleifera;activated charcoal;dye adsorption","Adsorption;Scalability;Fitting;Process control;Electrical engineering computing;Surface fitting;Kinetic theory;Wastewater treatment;Electrostatics;Surface treatment","","2","","22","IEEE","4 Dec 2024","23-25 Oct. 2024","23-25 Oct. 2024","IEEE","IEEE Conferences"
"Spectral Characterization of the Ictal Phase in Epileptic Seizures of Temporal Lobe Using the Wavelet Transform","G. González-González; V. M. Velasco-Herrera; C. Alvarado-Serrano; A. Ortega-Aguilar","Biophysics and Medical Physics Department, Faculty of Sciences, UNAM, Mexico City, Mexico; Solar Radiation Department, Institute of Geophysics, UNAM, Mexico City, Mexico; Electrical Engineering Department, Bioelectronics Section, CINVESTAV, Mexico City, Mexico; Biochemistry Department, Faculty of Medicine, UNAM, Mexico City, Mexico","2025 22nd International Conference on Electrical Engineering, Computing Science and Automatic Control (CCE)","9 Dec 2025","2025","","","1","6","Epilepsy is a chronic disorder of brain function related to neuronal hyperactivity and hypersychronization. The electroencephalogram is the main clinical technic used to the epilepsy diagnosis and study. The ictal phase of the epileptic activity occurs when the brain and behavior manifestations are most prominent, however, there are no objective parameters to determine it, as well as to identify its onset and offset. In this research we propose a spectral time-frequency analysis to characterize this phase. Twenty-one ictal phases of temporal lobe epilepsy from men and women with focal onset were analyzed with the wavelet transform. Specific power and frequency patterns on the spectrograms were identified in 75% of ictal phases: an intermittent activity in $\delta$ band, followed by a hypersynchronization in $\delta$ and $\theta$ bands, and finally a power dispersion from 2 to 30 Hz; regardless of onset lateralization and sex. This pattern clearly limited the onset and offset of the seizure. Additionally, power and frequencies dispersion analysis between the nearest channels to the focus and the other channels were performed. No dispersion patterns were observed, but it was proposed that it could be related to the individual brain damage caused by the recurrent seizures. In conclusion, the quantitative analysis of ictal phases by means of wavelet transform offered a new visualization of the ictal phase and highlighted objective information in power and frequency, which can be used for helping with understanding and classification of this kind of seizures.","2642-3766","979-8-3315-5315-9","10.1109/CCE67728.2025.11272017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11272017","Epilepsy;ictal phase;neuronal synchronization;wavelet analysis","Temporal lobe;Visualization;Time-frequency analysis;Statistical analysis;Epilepsy;Wavelet analysis;Robustness;Synchronization;Dispersion;Spectrogram","","","","24","IEEE","9 Dec 2025","22-24 Oct. 2025","22-24 Oct. 2025","IEEE","IEEE Conferences"
"Impact of the Gain Recovery Time of a QD-SOA on Transmission System Amplification","C. St-Arnault; S. Bernal; R. Cutiérrez-Castrejón; E. Berikaa; Z. Wei; J. Rautert; S. V. Poltavtsev; A. E. Gubenko; V. V. Belykh; V. S. Mikhrin; A. R. Kovsh; D. V. Plant","Dept. of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Dept. of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Dept. of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Dept. of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Dept. of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Innolume GmbH, Dortmund, Germany; Innolume GmbH, Dortmund, Germany; Innolume GmbH, Dortmund, Germany; Innolume GmbH, Dortmund, Germany; Innolume GmbH, Dortmund, Germany; Alfalume Inc, Los Gatos, CA, USA; Dept. of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada",2024 Conference on Lasers and Electro-Optics (CLEO),"29 Oct 2024","2024","","","1","2","We experimentally evaluate the influence of the gain recovery time of a QD-SOA on IM/DD in the O-band and establish a way to estimate the gain recovery time of an SOA.","2160-8989","979-8-3503-6931-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10728840","","Lasers and electrooptics;Electro-optical waveguides","","1","","3","","29 Oct 2024","5-10 May 2024","5-10 May 2024","IEEE","IEEE Conferences"
"Developing 3D-CMUT for Ultrasonic Guided Wave-Based Damage Imaging Applications: A Comprehensive Theory and Simulation Study","W. Lu; G. Ma; C. Liu; R. Wang; G. Zhang; W. Zhang; M. Yilmaz; S. Zhang","School of Machinery and Transportation, Changzhou Vocational Institute of Industry Technology, Changzhou, China; School of Machinery and Transportation, Changzhou Vocational Institute of Industry Technology, Changzhou, China; Institute of Acoustics, School of Physics Science and Engineering, Tongji University, Shanghai, China; State Key Laboratory of Dynamic Testing Technology, North University of China, Taiyuan, China; State Key Laboratory of Dynamic Testing Technology, North University of China, Taiyuan, China; State Key Laboratory of Dynamic Testing Technology, North University of China, Taiyuan, China; National Nanotechnology Research Center (UNAM), Bilkent University, Ankara, Turkey; Institute of Ultrasonic Testing, Jiangsu University, Zhenjiang, China",IEEE Sensors Journal,"17 Dec 2024","2024","24","24","40494","40506","It is widely recognized that the use of multimode ultrasonic guided waves holds the potential for a comprehensive evaluation of structural damages, including their locations, sizes, and types, in the realm of damage imaging. Recently, a micro-electromechanical system (MEMS) sensor, named 3-D capacitive micromachined ultrasonic transducer (3D-CMUT), has emerged as a promising candidate for detecting 3-D vibrations of multimode ultrasonic guided waves. In this work, 3D-CMUT is introduced for the first time in ultrasonic guided wave-based damage imaging. Initially, for analytical convenience, an idealized design of 3D-CMUT is substituted with a simplified configuration comprising a piston-type cell (sensing z-directional signals) and two orthogonally positioned identical comb-type cells (sensing x- and y-directional signals). Subsequently, finite element method (FEM) simulations are employed to establish models of “a damaged aluminum plate with a circular through-hole” and “an undamaged aluminum plate.” By using the transfer function-based effective method, 3-D scattered signals captured by an array of 3D-CMUTs are rapidly extracted to characterize the circular through-hole. Ultimately, the scattered data are transformed into intuitive damage images using the decomposition of the time-reversal operator and multiple signal classification (DORT-MUSIC) algorithm. The results not only affirm the viability of applying 3D-CMUT in damage imaging but also underscore the advantages of integrating 3-D ultrasonic guided wave information for a more accurate assessment of structural damages. This research may contribute significantly to advancing the applications of 3D-CMUT in nondestructive testing (NDT).","1558-1748","","10.1109/JSEN.2024.3482471","National Natural Science Foundation of China(grant numbers:62271235,62071205,12404534); Foundation of State Key Laboratory of Dynamic Testing Technology(grant numbers:2022-SYSJJ-10); Open Fund of State Key Laboratory of Acoustics(grant numbers:SKLA202313); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10733824","3-D capacitive micromachined ultrasonic transducers (3D-CMUTs);damage imaging;ultrasonic guided waves","Acoustics;Sensors;Three-dimensional displays;Imaging;Electrodes;Finite element analysis;Testing;Springs;Air gaps;Sensitivity","","2","","47","IEEE","23 Oct 2024","15 Dec.15, 2024","","IEEE","IEEE Journals"
"Control of Electromechanical Oscillations with Machine Learning","F. E. Reyes; A. Zamora; M. R. A. Paternina; J. Ortiz-Bejar; A. Sanchez","Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; UNAM, Mexico City; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; CINVESTAV, Guadalajara, Mexico","2024 IEEE PES Generation, Transmission and Distribution Latin America Conference and Industrial Exposition (GTDLA)","14 Mar 2025","2024","","","1","6","This paper uses the HACA clustering method to design electromechanical oscillation control using linear quadratic Gaussian (LQG) control applied to generator exciters and also applied to a static vars compensator (SVC) in a power system. The system is identified by the Eigensystem Realization Algorithm (ERA) for clustering and for tuning the LQG control that is added to the exciters or SVC. As a result, a damping of up to 7% is obtained in the inter-area mode of a test system.","","979-8-3315-3054-9","10.1109/GTDLA61236.2024.10913713","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913713","Machine Learning;Clustering;HACA;Inter-area oscillations;Damping oscillations control;Static Var Compensator;LQG","Damping;Machine learning algorithms;Design methodology;Static VAr compensators;Clustering algorithms;Machine learning;Generators;Power systems;Oscillators;Tuning","","","","35","IEEE","14 Mar 2025","11-13 Nov. 2024","11-13 Nov. 2024","IEEE","IEEE Conferences"
"Usage of Novel Co-MOF for Mode-Locked Pulse Generation Near 2 μm","H. Ahmad; J. W. Chiam; M. Z. Samion; M. F. Ismail; S. Mutlu; V. Filiz; S. Savaskan Yılmaz; N. Arsu; M. K. A. Zaini; K. Thambiratnam; L. Bayang; S. Sun; B. Ortaç","the Department of Physics, and the Faculty of Science, Photonics Research Centre, Universiti Malaya, Kuala Lumpur, Malaysia; Photonics Research Centre, Universiti Malaya, Kuala Lumpur, Malaysia; Photonics Research Centre, Universiti Malaya, Kuala Lumpur, Malaysia; Photonics Research Centre, Universiti Malaya, Kuala Lumpur, Malaysia; Department of Chemistry, Karadeniz Technical University, Trabzon, Türkiye; Helmholtz-Zentrum Hereon, Institute of Membrane Research, Geesthacht, Germany; Department of Chemistry, Karadeniz Technical University, Trabzon, Türkiye; Department of Chemistry, Davutpasa Campus, Yildiz Technical University, Istanbul, Türkiye; Photonics Research Centre, Universiti Malaya, Kuala Lumpur, Malaysia; Department of Physics, Kuliyyah of Science, iPQC, International Islamic University Malaysia, Bandar Indera Makhota, Kuantan, Malaysia; Photonics Research Centre, Universiti Malaya, Kuala Lumpur, Malaysia; Collaborative Innovation Center for Green Intelligent Laser Manufacturing Technology and Equipment of Shandong Province, School of Mechanical and Automotive Engineering, Qingdao University of Technology, Qingdao, China; National Nanotechnology Research Center (UNAM) and the Institute of Materials Science Nanotechnology, Bilkent University, Ankara, Türkiye",IEEE Journal of Quantum Electronics,"2 Jul 2025","2025","61","3","1","7","In this work, we investigated unprecedented laser-induced rapid synthesis (LIRS) cobalt-based metal-organic framework (Co-MOF) saturable absorber (SA) to generate a conventional soliton pulse in a thulium-doped fiber laser (TDFL). The Co-MOF was drop-casted onto a side-polished fiber (SPF) to prepare the saturable absorber (SA). It exhibited a high modulation depth of 14% and a saturation intensity of 20.7MW/cm2. The pulse produced had a pulse width and center wavelength of 1.34 ps and 1974.2 nm, respectively. The repetition rate of the output was 13.09 MHz, which gives a pulse interval of about 76.4 ps. The beam output reached an average power of 6.56 mW and pulse energy of about 501 pJ before breaking, achieving a maximum peak power of 374 W.","1558-1713","","10.1109/JQE.2025.3574132","Universiti Malaya(grant numbers:RU001-2025A); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11017470","Fiber laser;mode-locking;thulium-doped fiber laser;saturable absorber;metal-organic framework","Fiber lasers;Optical pulses;Modulation;Optical pumping;Optical polarization;Optical fiber dispersion;Optical solitons;Optical fiber polarization;Optical fiber couplers;Laser mode locking","","","","59","IEEE","29 May 2025","June 2025","","IEEE","IEEE Journals"
"Power System Coherency via Taylor-Fourier Modal Extraction and Elbow-Based Clustering on Merging Costs","J. Ortiz-Bejar; J. Ortiz-Bejar; A. Zamora; M. R. A. Paternina; E. S. Tellez","INFOTEC, Aguascalientes, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; UNAM, Mexico City; INFOTEC, Aguascalientes, Mexico","2025 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)","3 Feb 2026","2025","9","","1","6","This paper addresses power system coherency by extracting oscillatory modal characteristics, which in turn inform a hierarchical agglomerative clustering (HAC) technique. The phase of the slower frequency modes is extracted from rotor speed measurements after a large disturbance occurs using a set of FIR filters built with the discrete-time Taylor-Fourier transform (DTTFT). These are clustered using the hierarchical agglomerative clustering (HAC) technique, with a subsequent optimal determination of the number of clusters guided by a customized Elbow heuristic, constructed explicitly over the HAC cluster merging distance/cost curve. Finally, the attained results demonstrate that the DTTFT’s noise tolerance under polluted conditions and the effectiveness of the HAC for properly clustering generating units in the 10-machine and 39-bus benchmark power grid.","2573-0770","979-8-3315-7673-8","10.1109/ROPEC68163.2025.11353970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353970","Coherency;oscillatory modes;discrete time Taylor-Fourier transform;hierarchical agglomerative clustering;Elbow method","Finite impulse response filters;Merging;Rotors;Transforms;Benchmark testing;Power grids;Power electronics;Proposals;Velocity measurement;Elbow","","","","24","IEEE","3 Feb 2026","12-14 Nov. 2025","12-14 Nov. 2025","IEEE","IEEE Conferences"
"Measurement and Analysis of the Inrush Current in a 60 MVA Power Transformer","M. Vazquez; V. Torres-García; L. N. Rueda-Can; N. Solís-Ramos; S. Ramirez-Zavala","Funken/UNAM; TecNM/Instituto Tecnológico de Morelia; TecNM/Instituto Tecnológico de Morelia; CFE, Comisión Federal de Electricidad; Universidad Michoacana de San Nicolás de Hidalgo","2024 IEEE PES Generation, Transmission and Distribution Latin America Conference and Industrial Exposition (GTDLA)","14 Mar 2025","2024","","","1","6","Electrical power transformers play a crucial role in the electrical power system, as they are responsible for increasing voltage levels to transmit electrical energy from generating plants and subsequently reducing them to the required levels for consumers. However, when a transformer is energized, a transient phenomenon known as Inrush current occurs due to the saturation of the core. A key characteristic of this phenomenon is that the current can reach a magnitude several times greater than the transformer’s nominal current, which may cause false trips in the breakers. Also, The current waveform associated with this phenomenon is asymmetric, dampens over time, and is predominantly composed of the second harmonic component. This work analyzes the harmonic current content observed during the energization of a real 60 MVA transformer. The recorded currents of two cases were analyzed using the Discrete Fourier Transform DFT, showing that the second harmonic is representative of this type of phenomenon.","","979-8-3315-3054-9","10.1109/GTDLA61236.2024.10913729","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913729","Inrush Current;Power Transformer;Differential Protection","Discrete Fourier transforms;Surge protection;Power system harmonics;Transformer cores;Harmonic analysis;Power transformers;Circuit faults;Transient analysis;Protection;Inrush current","","","","0","IEEE","14 Mar 2025","11-13 Nov. 2024","11-13 Nov. 2024","IEEE","IEEE Conferences"
"Oscillation Source Location Assisted by the O-splines Filter","R. Dominguez-Navarrete; A. Zamora; J. Ortiz-Bejar; M. R. A. Paternina","Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Mexico; UNAM, Mexico City","2025 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)","3 Feb 2026","2025","9","","1","6","In this paper, an efficient filtering process is proposed to improve the location of oscillation sources in power systems. The proposed method is based on the multiresolution discrete-time Taylor–Fourier transform (DTTFT) designed with O-splines. This multiresolution approach employs a specific design of bandpass filters for the precise extraction of oscillatory components from measured synchrophasor signals. This allows the integration of the Taylor-Fourier filter-bank with O-splines into the well-known dissipating energy flow (DEF) method for oscillation source location, which conventionally uses the Butterworth bandpass filter. The proposed O-splines filter, combined with the DEF method, has been validated considering different scenarios of forced oscillations, where four test cases were created from the well-known Kundur two-area power system to validate the proposal. The attained results confirm that the proposal’s advantages compared with the Butterworth filter, since it exhibits an outstanding oscillation source location performance, especially at the beginning of the disturbance.","2573-0770","979-8-3315-7673-8","10.1109/ROPEC68163.2025.11354047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11354047","","Band-pass filters;Filtering;Energy resolution;Position measurement;Power electronics;Phasor measurement units;Power systems;Proposals;Oscillators;Signal resolution","","","","22","IEEE","3 Feb 2026","12-14 Nov. 2025","12-14 Nov. 2025","IEEE","IEEE Conferences"
